date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,0.96,0.98,0.98,0.96,-0.04,-1,59000,3,56780
2017-05-23,1.0,1.03,1.03,1.0,0.05,1,235000,3,240290
2017-05-24,1.03,1.02,1.05,1.02,-0.01,-1,145000,5,150470
2017-05-25,1.01,1.01,1.01,1.01,-0.01,-1,50000,1,50500
2017-05-26,0.94,0.94,0.94,0.94,-0.07,-1,100000,1,94000
2017-05-31,0.96,1.06,1.07,0.96,0.12,1,355000,9,362400
2017-06-01,0.93,0.93,0.95,0.9,-0.13,-1,382000,11,353950
2017-06-02,1.05,1.03,1.05,1.02,0.1,1,306000,9,316310
2017-06-03,1.18,1.3,1.36,1.14,0.27,1,434000,33,528010
2017-06-05,1.26,1.24,1.3,1.22,-0.06,-1,391000,18,495800
