date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,1.33,1.42,1.42,1.32,0.09,1,274000,8,380360
2017-05-23,1.37,1.46,1.46,1.37,0.04,1,182000,15,256170
2017-05-24,1.41,1.41,1.41,1.41,-0.05,-1,100000,2,141000
2017-05-25,1.39,1.39,1.39,1.39,-0.02,-1,5000,1,6950
2017-05-26,1.43,1.65,1.74,1.43,0.26,1,848000,21,1339680
2017-05-31,1.65,1.5,1.65,1.5,-0.15,-1,277000,18,443760
2017-06-01,1.46,1.49,1.52,1.45,-0.01,-1,870000,18,1292250
2017-06-02,1.56,1.51,1.56,1.48,0.02,1,440000,8,684750
2017-06-03,1.4,1.29,1.4,1.2,-0.22,-1,133000,17,171500
2017-06-05,1.26,1.21,1.26,1.21,-0.08,-1,208000,5,252080
