date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,1.02,0.98,1.04,0.98,-0.04,-1,825000,26,830410
2017-05-23,0.98,0.93,0.98,0.92,-0.05,-1,472000,22,447800
2017-05-24,0.94,0.93,0.96,0.92,0.0,0,313000,24,290880
2017-05-25,0.86,0.83,0.88,0.83,-0.1,-1,578000,34,490610
2017-05-26,0.83,0.84,0.87,0.82,0.01,1,900000,24,759630
2017-05-31,0.83,0.9,0.91,0.82,0.06,1,720000,33,631350
2017-06-01,0.86,0.85,0.87,0.85,-0.05,-1,449000,17,385020
2017-06-02,0.81,0.79,0.81,0.77,-0.06,-1,494000,12,388990
2017-06-03,0.77,0.76,0.77,0.75,-0.03,-1,260000,10,196630
2017-06-05,0.75,0.7,0.75,0.7,-0.06,-1,405000,18,288240
