date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,,,,,0.0,0,0,0,0
2017-05-23,0.45,0.45,0.45,0.45,0.0,0,104000,3,46800
2017-05-24,0.46,0.47,0.47,0.46,0.02,1,140000,4,64760
2017-05-25,0.47,0.54,0.54,0.47,0.07,1,549000,9,288260
2017-05-26,0.52,0.51,0.52,0.51,-0.03,-1,555000,7,288550
2017-05-31,0.51,0.51,0.51,0.51,0.0,0,42000,1,21420
2017-06-01,0.47,0.5,0.5,0.47,-0.01,-1,347000,10,166780
2017-06-02,0.5,0.53,0.53,0.48,0.03,1,713000,13,359700
2017-06-03,0.51,0.5,0.52,0.5,-0.03,-1,532000,5,272660
2017-06-05,0.5,0.5,0.5,0.5,0.0,0,166000,2,83000
