date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,1.0,0.99,1.0,0.99,-0.03,-1,255000,4,254450
2017-05-23,0.99,0.95,0.99,0.95,-0.04,-1,50000,6,48150
2017-05-24,0.95,0.93,0.95,0.93,-0.02,-1,1810000,9,1683850
2017-05-25,0.89,0.86,0.89,0.86,-0.07,-1,65000,5,56500
2017-05-26,0.84,0.87,0.87,0.84,0.01,1,40000,3,33750
2017-05-31,0.88,0.91,0.91,0.87,0.04,1,37000,6,33510
2017-06-01,0.89,0.87,0.89,0.87,-0.04,-1,275000,6,241450
2017-06-02,0.82,0.81,0.82,0.81,-0.06,-1,105000,2,85100
2017-06-03,0.8,0.8,0.8,0.8,-0.01,-1,25000,2,20000
2017-06-05,0.78,0.73,0.78,0.73,-0.07,-1,165000,5,121750
