date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-04-13,20.36,20.55,20.55,20.3,0.28,1,2427000,1100,49599880
2017-04-14,20.6,20.42,20.6,20.42,-0.13,-1,77000,50,1576040
2017-04-17,20.47,20.58,20.6,20.47,0.16,1,674000,76,13871110
2017-04-18,20.5,20.39,20.5,20.33,-0.19,-1,293000,23,5970250
2017-04-19,20.73,20.77,20.82,20.73,0.38,1,396000,41,8234190
2017-04-20,20.73,20.69,20.73,20.65,-0.08,-1,357000,23,7388230
2017-04-21,20.53,20.49,20.53,20.48,-0.2,-1,496000,15,10167050
2017-04-24,20.09,20.03,20.09,19.99,-0.46,-1,688000,30,13774550
2017-04-25,20.14,20.21,20.27,20.14,0.18,1,272000,12,5499520
2017-04-26,19.8,19.77,19.8,19.73,-0.44,-1,321000,21,6343180
2017-04-27,19.84,19.92,19.92,19.84,0.15,1,533000,18,10604670
2017-04-28,19.91,19.96,19.97,19.91,0.04,1,296000,10,5904480
2017-05-02,19.66,19.65,19.68,19.65,-0.31,-1,130000,10,2556980
2017-05-03,19.82,19.83,19.83,19.82,0.18,1,528000,16,10467980
2017-05-04,19.83,19.87,19.88,19.82,0.04,1,262000,19,5199070
2017-05-05,19.7,19.73,19.73,19.69,-0.14,-1,303000,8,5971120
2017-05-08,19.73,19.7,19.73,19.7,-0.03,-1,88000,8,1735270
2017-05-09,19.5,19.54,19.54,19.5,-0.16,-1,211000,8,4114920
