date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,26.4,26.2,26.4,26.2,0.2,1,110000,6,2892000
2017-05-23,26.3,26.5,26.5,26.2,0.3,1,381000,18,10033400
2017-05-24,26.4,26.3,26.5,26.3,-0.2,-1,60000,5,1583000
2017-05-25,26.1,25.8,26.3,25.8,-0.5,-1,350000,15,9065000
2017-05-26,25.9,26.0,26.2,25.7,0.2,1,450000,24,11706000
2017-05-31,25.7,25.4,25.7,25.4,-0.6,-1,120000,7,3061000
2017-06-01,25.5,24.9,25.6,24.9,-0.5,-1,430000,18,10855000
2017-06-02,25.6,25.9,25.9,25.6,1.0,1,202000,10,5215400
2017-06-03,26.1,26.2,26.2,26.0,0.3,1,82000,7,2143000
2017-06-05,26.0,25.9,26.2,25.8,-0.3,-1,231000,13,5978800
