date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,2.49,3.2,3.2,2.49,1.0,1,284000,17,752840
2017-05-23,3.09,2.99,3.09,2.86,-0.21,-1,294000,47,866160
2017-05-24,2.81,2.84,2.95,2.68,-0.15,-1,396000,16,1106500
2017-05-25,3.0,3.07,3.14,3.0,0.23,1,22000,3,66980
2017-05-26,2.88,3.19,3.19,2.88,0.12,1,66000,6,202170
2017-05-31,3.65,3.95,3.95,3.59,0.76,1,148000,16,552170
2017-06-01,4.16,4.1,4.16,3.9,0.15,1,142000,16,566430
2017-06-02,4.16,3.94,4.16,3.8,-0.16,-1,131000,12,516130
2017-06-03,3.98,4.27,5.1,3.98,0.33,1,62000,12,277460
2017-06-05,4.43,4.2,4.77,4.2,-0.07,-1,74000,8,323730
