date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,,,,,0.0,0,0,0,0
2017-05-23,1.39,1.38,1.39,1.38,0.0,0,4000,4,5540
2017-05-24,1.38,1.37,1.38,1.36,-0.01,-1,704000,8,959490
2017-05-25,1.33,1.29,1.33,1.29,-0.08,-1,28000,10,36560
2017-05-26,,,,,0.0,0,0,0,0
2017-05-31,1.31,1.33,1.34,1.31,0.0,0,29000,6,38550
2017-06-01,1.32,1.31,1.32,1.31,-0.02,-1,411000,9,541440
2017-06-02,1.25,1.25,1.25,1.25,-0.06,-1,21000,3,26250
2017-06-03,1.23,1.22,1.24,1.22,-0.03,-1,209000,7,257050
2017-06-05,1.18,1.18,1.18,1.18,-0.04,-1,21000,7,24780
