date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-04-13,19.53,19.53,19.54,19.43,-0.31,-1,1713000,619,33413670
2017-04-14,19.4,19.47,19.49,19.22,-0.06,-1,140000,106,2722860
2017-04-17,19.45,19.49,19.51,19.45,0.02,1,1168000,104,22766660
2017-04-18,19.49,19.59,19.63,19.49,0.1,1,326000,67,6396040
2017-04-19,19.44,19.43,19.44,19.4,-0.16,-1,239000,38,4639400
2017-04-20,19.5,19.46,19.5,19.46,0.03,1,225000,24,4380860
2017-04-21,19.55,19.54,19.56,19.54,0.08,1,281000,30,5495620
2017-04-24,19.76,19.74,19.84,19.74,0.2,1,923000,75,18231850
2017-04-25,19.62,19.63,19.66,19.62,-0.11,-1,274000,22,5381640
2017-04-26,19.8,19.87,19.92,19.8,0.24,1,324000,38,6452440
