date,OP,CP,HP,LP,DF,RD,TV,TC,TO
2017-05-22,,,,,0.0,0,0,0,0
2017-05-23,0.6,0.58,0.6,0.58,0.0,0,105000,3,61250
2017-05-24,0.64,0.65,0.65,0.64,0.07,1,420000,7,271000
2017-05-25,0.61,0.65,0.65,0.59,0.0,0,552000,15,341320
2017-05-26,0.62,0.67,0.67,0.62,0.02,1,140000,5,87780
2017-05-31,0.69,0.67,0.69,0.67,0.0,0,210000,2,140900
2017-06-01,0.63,0.64,0.64,0.63,-0.03,-1,210000,2,134300
2017-06-02,0.66,0.64,0.66,0.64,0.0,0,30000,2,19400
2017-06-03,0.63,0.65,0.65,0.63,0.01,1,105000,2,68150
2017-06-05,0.69,0.69,0.69,0.69,0.04,1,300000,2,207000
